id,id_productor,compra_venta,articulos,TIPO ARTICULO,nombre_esp,nombre_len,lugar_obtencion,lugar_modif,frecuencia,frecuencia_modif,comentarios,created_at,updated_at,Freq_anual
204,21,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,CHILES EN VINAGRE ,,TIENDA,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,02/08/2017 18:15,0.1424
205,21,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,FRIJOL ,,,,1 CADA  8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,02/08/2017 18:16,0.1424
206,22,COMPRA,SEMILLAS ,Non,FRIJOL ,PITSAJETL,MILPA,EN LA MILPA,1 KG CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,02/08/2017 19:45,0.1424
208,22,COMPRA,PESCADOS,Non,MOJARRAS,SIPETLAME,,,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,02/08/2017 19:48,0.1424
211,23,COMPRA,PLANTAS Y FRUTOS,Non,CILANTRO,KOLANTO,MILPA,EN LA MILPA,1  ROLLO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,02/08/2017 21:03,0.1424
212,23,COMPRA,RAÍCES,Non,CEBOLLEJA,XONAKATL,MILPA,EN LA MILPA,1  ROLLO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,02/08/2017 21:04,0.1424
217,23,COMPRA,PESCADOS,Non,MOJARRAS,SIPETLAME,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,02/08/2017 21:07,0.1424
220,23,COMPRA,CARNE,Non,CARNE DE PUERCO,PITSONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,02/08/2017 21:09,0.1424
221,23,COMPRA,CARNE,Non,CARNE DE POLLO ,PIYONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,02/08/2017 21:09,0.1424
222,23,VENTA,PLANTAS Y FRUTOS,Non,MAÍZ ,SINTLI,MILPA,EN LA MILPA,CADA 8 DIAS ,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,02/08/2017 21:10,0.1424
224,24,COMPRA,PESCADOS,Non,MOJARRAS,SIPETLAME,,,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,02/08/2017 22:10,0.1424
225,24,COMPRA,CARNE,Non,CARNE DE PUERCO,PITSONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,02/08/2017 22:11,0.1424
226,24,COMPRA,CARNE,Non,CARNE DE POLLO ,PIYONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,02/08/2017 22:12,0.1424
228,24,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,ATÚN ,,TIENDA,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,02/08/2017 22:12,0.1424
229,24,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,CHILES EN VINAGRE ,,TIANGUIS,EN EL MERCADO O TIANGUIS,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,02/08/2017 22:13,0.1424
232,25,COMPRA,PESCADOS,Non,MOJARRAS,SIPETLAME,,,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,02/08/2017 23:27,0.1424
233,25,COMPRA,CARNE,Non,CARNE DE PUERCO,PITSONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,02/08/2017 23:27,0.1424
234,25,COMPRA,CARNE,Non,CARNE DE POLLO ,PIYONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,02/08/2017 23:28,0.1424
236,25,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,ATÚN ,,,,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,02/08/2017 23:29,0.1424
237,25,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SOPAS,,,,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,02/08/2017 23:29,0.1424
238,25,VENTA,PLANTAS Y FRUTOS,Non,MAÍZ ,SINTLI,MILPA,EN LA MILPA,CADA 8 DIAS,1 VEZ A LA SEMANA  ,SOLO CUANDO TIENE UNA BUENA PRODUCCIÓN,03/05/2018 15:27,02/08/2017 23:31,0.1424
239,25,COMPRA,RAÍCES,Non,YUCA      ,KOAKAMOJTLI,MILPA,EN LA MILPA,CADA 8 DIAS,1 VEZ A LA SEMANA  ,CUANDO ES SU TEMPORADA,03/05/2018 15:27,02/08/2017 23:31,0.1424
240,26,COMPRA,ALIMENTOS PREPARADOS ,Non,TAMALES,TAMALI,TIANGUIS,EN EL MERCADO O TIANGUIS,CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 03:17,0.1424
243,26,COMPRA,PESCADOS,Non,BAGRE,XOLOMEJ,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 03:19,0.1424
244,26,COMPRA,CARNE,Non,CARNE DE PUERCO,PITSONAKATL,,,3 KILOS CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,03/08/2017 03:20,0.1424
245,26,COMPRA,CARNE,Non,CARNE DE POLLO ,PIYONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,3 KILOS CADA8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 03:21,0.1424
246,26,COMPRA,CARNE,Non,SARDINAS,,TIENDA DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 03:22,0.1424
247,26,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,ATÚN ,,TIENDA DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 03:22,0.1424
248,27,COMPRA,PESCADOS,Non,MOJARRAS,SIPETLAME,,,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,03/08/2017 04:33,0.1424
249,27,COMPRA,CARNE,Non,CARNE DE PUERCO,PITSONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 04:34,0.1424
250,27,COMPRA,CARNE,Non,CARNE DE POLLO ,PIYONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 04:35,0.1424
252,27,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,ATÚN ,,TIENDA,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 04:36,0.1424
255,28,COMPRA,PLANTAS Y FRUTOS,Non,PAPALO,IJYAJKILITL,MILPA,EN LA MILPA,1  ROLLO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 05:28,0.1424
257,28,COMPRA,PLANTAS,Non,QUELITE,TLALUAJKILITL,MILPA,EN LA MILPA,1  ROLLO A LA SEMANA,1 VEZ A LA SEMANA  ,SOLO CUANDO EL SEÑOR NO TIENE COMPRA,03/05/2018 15:27,03/08/2017 05:30,0.1424
258,28,COMPRA,SEMILLAS ,Non,CACAHUATE ,KAKAUATL,MILPA,EN LA MILPA,1 LITRO CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 05:30,0.1424
262,28,COMPRA,PESCADOS,Non,MOJARRAS,SIPETLAME,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 05:34,0.1424
264,28,COMPRA,CARNE,Non,CARNE DE PUERCO,PITSONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 05:35,0.1424
265,28,COMPRA,CARNE,Non,CARNE DE POLLO ,PIYONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 05:37,0.1424
266,28,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SARDINAS,,TIENDAS,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 05:37,0.1424
267,28,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,ATÚN ,,TIENDA,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 05:38,0.1424
268,28,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,CHILES EN VINAGRE ,,TIENDA,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 05:38,0.1424
269,28,VENTA,PLANTAS Y FRUTOS,Non,HIERBABUENA,ALMOUENO,MILPA,EN LA MILPA,CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 05:39,0.1424
270,28,COMPRA,PLANTAS Y FRUTOS,Non,CILANTRO,KOLANTO,MILPA,EN LA MILPA,CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 05:40,0.1424
271,28,VENTA,SEMILLAS ,Non,FRIJOL ,ETL NAYARIT,MILPA,EN LA MILPA,CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 05:41,0.1424
277,29,COMPRA,CARNE,Non,CARNE DE PUERCO,PITSONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 14:45,0.1424
278,29,COMPRA,CARNE,Non,CARNE DE POLLO ,PIYONKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 14:46,0.1424
279,29,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,CHILES EN VINAGRE ,,TIENDA,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 14:47,0.1424
283,30,COMPRA,RAÍCES,Non,YUCA      ,KOAKAMOJTLI,MILPA,EN LA MILPA,CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 15:38,0.1424
284,30,COMPRA,PESCADOS,Non,MOJARRAS,SIPETLAME,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 15:39,0.1424
285,30,COMPRA,CARNE,Non,CARNE DE PUERCO,PITSONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 15:42,0.1424
286,30,COMPRA,CARNE,Non,CARNE DE POLLO ,PIYONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 15:43,0.1424
287,30,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SARDINAS,,TIENDA,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 15:43,0.1424
288,30,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,ATÚN ,,,,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,03/08/2017 15:44,0.1424
289,30,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,ATÚN,,TIENDA,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 15:45,0.1424
290,30,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,FRIJOL ,,TIENDA,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 15:45,0.1424
292,31,COMPRA,PLANTAS Y FRUTOS,Non,CILANTRO,KOLANTO,MILPA,EN LA MILPA,CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 22:49,0.1424
293,31,COMPRA,SEMILLAS ,Non,CACAHUATE ,KAKAUATL,MILPA,EN LA MILPA,CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 22:50,0.1424
294,31,COMPRA,SEMILLAS ,Non,FRIJOL ,ETL,MILPA,EN LA MILPA,CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 22:51,0.1424
295,31,COMPRA,ALIMENTOS PREPARADOS ,Non,ZACAHUIL ,,TIANGUIS,EN EL MERCADO O TIANGUIS,CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 22:52,0.1424
296,31,COMPRA,PESCADOS,Non,MOJARRAS,SIPETLAME,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 22:53,0.1424
297,31,COMPRA,CARNE,Non,CARNE DE PUERCO,PITSONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,1 CADA  8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 22:54,0.1424
298,31,COMPRA,CARNE,Non,CARNE DE POLLO ,PIYONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,3 KG A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 22:56,0.1424
299,31,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,CHILES EN VINAGRE ,,TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 22:57,0.1424
300,31,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,FRIJOL ,,TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 22:57,0.1424
301,31,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,MAYONESA,,TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 22:58,0.1424
302,31,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,MAYONESA,,TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 22:59,0.1424
303,31,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,ATÚN ,,TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 23:00,0.1424
304,31,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SARDINAS,,TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,03/08/2017 23:00,0.1424
305,32,COMPRA,PLANTAS Y FRUTOS,Non,EPAZOTE ,APASOTL,SOLAR,EN EL TRASPATIO,CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,04/08/2017 00:46,0.1424
306,32,COMPRA,PLANTAS Y FRUTOS,Non,HIERBABUENA,ALMOUENO,MILPA,EN LA MILPA,CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,04/08/2017 00:48,0.1424
307,32,COMPRA,SEMILLAS ,Non,CACAHUATE ,KAKAUATL,,,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,04/08/2017 00:48,0.1424
308,32,COMPRA,SEMILLAS ,Non,FRIJOL ,ETL NAYARIT,MILPA,EN LA MILPA,CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,04/08/2017 00:50,0.1424
309,32,COMPRA,CARNE,Non,CARNE DE POLLO ,PIYONAKAT,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,04/08/2017 01:05,0.1424
313,33,COMPRA,SEMILLAS ,Non,CACAHUATE ,KAKAUATL,,,1 LITRO CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,04/08/2017 02:21,0.1424
316,33,COMPRA,CARNE,Non,CARNE DE PUERCO,PITSONAKATL,TIANGUIS,EN EL MERCADO O TIANGUIS,1 KILO A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,04/08/2017 02:26,0.1424
318,33,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SARDINAS,,TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,04/08/2017 02:28,0.1424
319,33,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,ATÚN ,,TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,04/08/2017 02:29,0.1424
320,33,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,CHILES EN VINAGRE ,,TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,04/08/2017 02:31,0.1424
321,33,VENTA,BEBIDAS ,Non,CAFÉ ,CAFEYOJLI,CAFETAL,CAFETAL,CADA 8 DIAS,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,04/08/2017 02:32,0.1424
327,34,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SARDINAS,,,,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,04/08/2017 05:08,0.1424
328,34,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,ATÚN ,,TIENDAS DE LA COMUNIDAD,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,04/08/2017 05:08,0.1424
329,34,VENTA,PLANTAS Y FRUTOS,Non,PAPATLA,ISUATL,MILPA,EN LA MILPA,CADA 8 DIAS,1 VEZ A LA SEMANA  ,VIENE UN COMPRADOR QUE SE LAS LLEVA A REVENDER A PACHUCA,03/05/2018 15:27,04/08/2017 05:09,0.1424
348,37,COMPRA,SEMILLAS ,Non,FRIJOL ,ETL,MILPA ,EN LA MILPA,1 VEZ A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,20/07/2017 07:43,0.1424
349,37,COMPRA,SEMILLAS ,Non,LENTEJAS,LENTEJA,MILPA ,EN LA MILPA,1 VEZ A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,20/07/2017 07:44,0.1424
350,37,COMPRA,SEMILLAS ,Non,AJONJOLÍ ,AJOLE,MILPA,EN LA MILPA,1 VEZ A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,20/07/2017 07:44,0.1424
369,39,COMPRA,PLANTAS Y FRUTOS,Non,COLIFLOR,,TIANGUIS,EN EL MERCADO O TIANGUIS,1 VEZ A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,20/07/2017 15:41,0.1424
370,39,COMPRA,SEMILLAS ,Non,FRIJOL ,ETL,,,1 VEZ A LA SEMANA ,1 VEZ A LA SEMANA  ,LO COMPRA EN EL TIANGUIS,03/05/2018 14:42,20/07/2017 15:41,0.1424
371,39,COMPRA,RAÍCES,Non,PAPA ,PAPA,,,1 VEZ A LA SEMANA ,1 VEZ A LA SEMANA  ,LO COMPRA EN EL TIANGUIS,03/05/2018 14:42,20/07/2017 15:42,0.1424
372,39,COMPRA,RAÍCES,Non,ZANAHORIA,ZANAHORIA,,,1 VEZ A LA SEMANA ,1 VEZ A LA SEMANA  ,LO COMPRA EN EL TIANGUIS,03/05/2018 14:42,20/07/2017 15:43,0.1424
373,39,COMPRA,ALIMENTOS PREPARADOS ,Non,LONGANIZA ,LONGANIZA,,,1 VEZ A LA SEMANA ,1 VEZ A LA SEMANA  ,LO COMPRA EN OTRO PUEBLO VECINO,03/05/2018 14:42,20/07/2017 15:44,0.1424
374,39,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,QUESO,QUESO,,,1 VEZ A LA SEMANA ,1 VEZ A LA SEMANA  ,LO TRAEN DE HUEJUTLA,03/05/2018 14:42,20/07/2017 15:45,0.1424
396,40,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,CHILES EN VINAGRE ,CHILE VINAGRE  ,,,1 VEZ A LA SEMANA ,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,21/07/2017 03:19,0.1424
397,40,COMPRA,SEMILLAS ,Non,ARROZ,ARROZ,,,1 VEZ A LA SEMANA ,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,21/07/2017 03:20,0.1424
398,40,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SOPAS,SOPA,,,1 VEZ A LA SEMANA ,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,21/07/2017 03:20,0.1424
401,41,COMPRA,SEMILLAS ,Non,FRIJOL ,ETL,,,1 VEZ A LA SEMANA ,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,21/07/2017 10:45,0.1424
405,41,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,QUESO,QUESO,,,1 VEZ A LA SEMANA ,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,21/07/2017 12:24,0.1424
408,41,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SOPAS,SOPA,,,1 VEZ A LA SEMANA ,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,21/07/2017 12:30,0.1424
411,41,COMPRA,SEMILLAS ,Non,ARROZ,ARROZ,,,1 VEZ A LA SEMANA ,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,21/07/2017 12:31,0.1424
414,42,COMPRA,SEMILLAS ,Non,FRIJOL ,ETL,MILPA ,EN LA MILPA,1 VEZ A LA SEMANA ,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,21/07/2017 16:16,0.1424
418,42,COMPRA,SEMILLAS ,Non,ARROZ,,,,1 VEZ A LA SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,21/07/2017 16:22,0.1424
421,43,COMPRA,SEMILLAS ,Non,FRIJOL ,ETL,MILPA ,EN LA MILPA,1 VEZ A LA SEMANA ,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,22/07/2017 03:09,0.1424
428,44,COMPRA,SEMILLAS ,Non,FRIJOL ,ETL,,,1 VEZ A LA SEMANA ,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,22/07/2017 05:59,0.1424
441,45,COMPRA,PLANTAS Y FRUTOS,Non,JITOMATE,TOMATL,,,1 VEZ A LA SEMANA ,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,22/07/2017 09:22,0.1424
442,45,COMPRA,PLANTAS Y FRUTOS,Non,CHILE  ,CHILI,,,1 VEZ A LA SEMANA  ,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,22/07/2017 09:22,0.1424
446,45,COMPRA,RAÍCES,Non,PAPA ,,,,1 VEZ A LA SEMANA  ,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,22/07/2017 09:32,0.1424
447,45,COMPRA,RAÍCES,Non,ZANAHORIA,,,,1 VEZ A LA SEMANA ,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,22/07/2017 09:33,0.1424
456,45,COMPRA,SEMILLAS ,Non,ARROZ,,,,1 VEZ A LA SEMANA  ,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,22/07/2017 09:42,0.1424
458,46,COMPRA,PLANTAS Y FRUTOS,Non,CHILE  ,CHILI,,,1 VEZ A LA SEMANA ,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,22/07/2017 14:09,0.1424
459,46,COMPRA,PLANTAS Y FRUTOS,Non,TOMATE,TOMATL,,,1 VEZ A LA SEMANA  ,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,22/07/2017 14:10,0.1424
460,46,COMPRA,RAÍCES,Non,CEBOLLA,CEBOLLA,,,1 VEZ A LA SEMANA  ,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,22/07/2017 14:10,0.1424
465,46,COMPRA,SEMILLAS ,Non,ARROZ,,,,1 VEZ A LA SEMANA  ,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,22/07/2017 14:49,0.1424
466,46,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SOPAS,,,,1 VEZ A LA SEMANA  ,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,22/07/2017 14:50,0.1424
467,47,COMPRA,PLANTAS Y FRUTOS,Non,TOMATE,TOMATL,,,1 VEZ A LA SEMANA  ,1 VEZ A LA SEMANA  ,NO,03/05/2018 14:42,22/07/2017 17:13,0.1424
468,47,COMPRA,PLANTAS,Non,QUELITE,KILITL,TIANGUIS ,EN EL MERCADO O TIANGUIS,1 VEZ A LA SEMANA  ,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,22/07/2017 17:14,0.1424
469,47,COMPRA,RAÍCES,Non,CEBOLLA,,,,1 VEZ A LA SEMANA  ,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,22/07/2017 17:15,0.1424
470,47,COMPRA,SEMILLAS ,Non,FRIJOL ,ETL ,,,1 VEZ A LA SEMANA  ,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,22/07/2017 17:16,0.1424
476,48,COMPRA,PLANTAS Y FRUTOS,Non,CHILE  ,CHILI ,,,1 VEZ A LA SEMANA  ,1 VEZ A LA SEMANA  ,,03/05/2018 14:42,23/07/2017 00:54,0.1424
